key,namespace_l2,value,locale_count,locales
ruleEnginePage.priceOpt.catBooksStationery,ruleEnginePage.priceOpt,Books/Stationery,3,"zh-TW,id,th"
ruleEnginePage.priceOpt.catToysHobbies,ruleEnginePage.priceOpt,Toys/Hobbies,3,"zh-TW,id,th"
ruleEnginePage.priceOpt.unitEach,ruleEnginePage.priceOpt,Each,3,"zh-TW,id,th"
ruleEnginePage.priceOpt.unitDevice,ruleEnginePage.priceOpt,Device,3,"zh-TW,id,th"
ruleEnginePage.priceOpt.unitBottle,ruleEnginePage.priceOpt,Bottle,3,"zh-TW,id,th"
ruleEnginePage.priceOpt.unitSet,ruleEnginePage.priceOpt,Set,3,"zh-TW,id,th"
ruleEnginePage.priceOpt.unitBox,ruleEnginePage.priceOpt,Box,3,"zh-TW,id,th"
ruleEnginePage.priceOpt.unitPallet,ruleEnginePage.priceOpt,Pallet,3,"zh-TW,id,th"
ruleEnginePage.priceOpt.,ruleEnginePage.priceOpt,,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.loading,ruleEnginePage.returnsPortal,Loading...,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.noData,ruleEnginePage.returnsPortal,No Data Available,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.pendingReturns,ruleEnginePage.returnsPortal,Pending Returns,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.defectiveSeparated,ruleEnginePage.returnsPortal,Defective Separated,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.allReturns,ruleEnginePage.returnsPortal,All Returns,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.pendingLabel,ruleEnginePage.returnsPortal,Pending,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.defective,ruleEnginePage.returnsPortal,Defective,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.totalRefundAmt,ruleEnginePage.returnsPortal,Total Refund Amount,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.wmsIntegration,ruleEnginePage.returnsPortal,WMS Auto Integration,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.refundRateLabel,ruleEnginePage.returnsPortal,Refund Rate,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.total,ruleEnginePage.returnsPortal,Total,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.pcs,ruleEnginePage.returnsPortal,pcs,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.consumerReturnLink,ruleEnginePage.returnsPortal,Consumer Return Request Link,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.copyLink,ruleEnginePage.returnsPortal,Copy Link,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.wmsLink,ruleEnginePage.returnsPortal,WMS Integration,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.all,ruleEnginePage.returnsPortal,All,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.status_pending,ruleEnginePage.returnsPortal,Pending,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.status_inspecting,ruleEnginePage.returnsPortal,Inspecting,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.status_approved,ruleEnginePage.returnsPortal,Approve,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.status_rejected,ruleEnginePage.returnsPortal,Reject,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.status_refunded,ruleEnginePage.returnsPortal,Refund Complete,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.status_restocked,ruleEnginePage.returnsPortal,Restocked,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.returnId,ruleEnginePage.returnsPortal,Return ID,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.orderId,ruleEnginePage.returnsPortal,Order ID,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.productName,ruleEnginePage.returnsPortal,Product name,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.qty,ruleEnginePage.returnsPortal,Qty,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.reason,ruleEnginePage.returnsPortal,Reason,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.reqDate,ruleEnginePage.returnsPortal,Request Date,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.trackNo,ruleEnginePage.returnsPortal,Tracking No,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.status,ruleEnginePage.returnsPortal,Status,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.addReturn,ruleEnginePage.returnsPortal,Register Return,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.normalProduct,ruleEnginePage.returnsPortal,Normal Product,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.defectiveProduct,ruleEnginePage.returnsPortal,Defective Product,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.portalConfig,ruleEnginePage.returnsPortal,Portal Settings,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.automationSettings,ruleEnginePage.returnsPortal,Automation Settings,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.returnPeriod,ruleEnginePage.returnsPortal,Return Period,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.returnPeriodVal,ruleEnginePage.returnsPortal,7 Days,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.freeReturnCriteria,ruleEnginePage.returnsPortal,Free Return Criteria,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.freeReturnCriteriaVal,ruleEnginePage.returnsPortal,Defective/Wrong Delivery,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.shippingCostBearer,ruleEnginePage.returnsPortal,Return Shipping Cost Bearer,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.shippingCostBearerVal,ruleEnginePage.returnsPortal,Consumer (Simple Change),3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.autoRefundCondition,ruleEnginePage.returnsPortal,Auto Refund Condition,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.autoRefundConditionVal,ruleEnginePage.returnsPortal,Within 24h after inspection,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.autoWmsSync,ruleEnginePage.returnsPortal,WMS Return Inbound Auto Sync,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.autoRefund,ruleEnginePage.returnsPortal,Auto Refund Processing,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.autoDefectSeparate,ruleEnginePage.returnsPortal,Auto Defective Separation,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.autoSlackNotify,ruleEnginePage.returnsPortal,Slack Alert (On Receipt),3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.reasonDistribution,ruleEnginePage.returnsPortal,Return Reason Distribution,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.channelReturnRate,ruleEnginePage.returnsPortal,Return Rate by Channel,3,"zh-TW,id,th"
ruleEnginePage.returnsPortal.securityDismiss,ruleEnginePage.returnsPortal,Confirm & Close,3,"zh-TW,id,th"
ruleEnginePage.email.title,ruleEnginePage.email,Email Marketing,3,"zh-TW,id,th"
ruleEnginePage.email.tabAi,ruleEnginePage.email,Tab Ai,3,"zh-TW,id,th"
ruleEnginePage.email.tabEditor,ruleEnginePage.email,Tab Editor,3,"zh-TW,id,th"
ruleEnginePage.email.tabTpl,ruleEnginePage.email,Template Management,3,"zh-TW,id,th"
ruleEnginePage.email.cNew,ruleEnginePage.email,Create New Campaign,3,"zh-TW,id,th"
ruleEnginePage.email.fName,ruleEnginePage.email,Campaign Name*,3,"zh-TW,id,th"
ruleEnginePage.email.fTpl,ruleEnginePage.email,Template,3,"zh-TW,id,th"
ruleEnginePage.email.fTarget,ruleEnginePage.email,Segment,3,"zh-TW,id,th"
ruleEnginePage.email.optSel,ruleEnginePage.email,Opt Sel,3,"zh-TW,id,th"
ruleEnginePage.email.optAll,ruleEnginePage.email,All,3,"zh-TW,id,th"
ruleEnginePage.email.btnCreate,ruleEnginePage.email,Btn Create,3,"zh-TW,id,th"
ruleEnginePage.email.cStat,ruleEnginePage.email,Campaign Send Status,3,"zh-TW,id,th"
ruleEnginePage.email.colName,ruleEnginePage.email,Campaign name,3,"zh-TW,id,th"
ruleEnginePage.email.colTpl,ruleEnginePage.email,Template,3,"zh-TW,id,th"
ruleEnginePage.email.colTarget,ruleEnginePage.email,Target,3,"zh-TW,id,th"
ruleEnginePage.email.colSent,ruleEnginePage.email,Send,3,"zh-TW,id,th"
ruleEnginePage.email.colOpen,ruleEnginePage.email,Open Rate,3,"zh-TW,id,th"
ruleEnginePage.email.btnSend,ruleEnginePage.email,Send,3,"zh-TW,id,th"
ruleEnginePage.email.btnSending,ruleEnginePage.email,Sending...,3,"zh-TW,id,th"
ruleEnginePage.email.msgSendSucc,ruleEnginePage.email,Msg Send Succ,3,"zh-TW,id,th"
ruleEnginePage.email.msgSendFail,ruleEnginePage.email,Failed: ,3,"zh-TW,id,th"
ruleEnginePage.email.msgSendErr,ruleEnginePage.email,Msg Send Err,3,"zh-TW,id,th"
ruleEnginePage.email.sSent,ruleEnginePage.email,Sent,3,"zh-TW,id,th"
ruleEnginePage.email.sSched,ruleEnginePage.email,Scheduled,3,"zh-TW,id,th"
ruleEnginePage.email.sDraft,ruleEnginePage.email,Draft,3,"zh-TW,id,th"
ruleEnginePage.email.crmLinked,ruleEnginePage.email,Crm Linked,3,"zh-TW,id,th"
ruleEnginePage.email.aiMode,ruleEnginePage.email,Ai Mode,3,"zh-TW,id,th"
ruleEnginePage.email.aiDesc,ruleEnginePage.email,Ai Desc,3,"zh-TW,id,th"
ruleEnginePage.email.aiProd,ruleEnginePage.email,Ai Prod,3,"zh-TW,id,th"
ruleEnginePage.email.aiProdPh,ruleEnginePage.email,Ai Prod Ph,3,"zh-TW,id,th"
ruleEnginePage.email.aiAud,ruleEnginePage.email,Ai Aud,3,"zh-TW,id,th"
ruleEnginePage.email.aiAudPh,ruleEnginePage.email,Ai Aud Ph,3,"zh-TW,id,th"
ruleEnginePage.email.aiGoalPh,ruleEnginePage.email,Ai Goal Ph,3,"zh-TW,id,th"
ruleEnginePage.email.aiTone,ruleEnginePage.email,Ai Tone,3,"zh-TW,id,th"
ruleEnginePage.email.aiTonePh,ruleEnginePage.email,Ai Tone Ph,3,"zh-TW,id,th"
ruleEnginePage.email.aiPromo,ruleEnginePage.email,Ai Promo,3,"zh-TW,id,th"
ruleEnginePage.email.aiPromoPh,ruleEnginePage.email,Ai Promo Ph,3,"zh-TW,id,th"
ruleEnginePage.email.btnAiCreate,ruleEnginePage.email,Btn Ai Create,3,"zh-TW,id,th"
ruleEnginePage.email.btnAiCreating,ruleEnginePage.email,Btn Ai Creating,3,"zh-TW,id,th"
ruleEnginePage.email.tplNew,ruleEnginePage.email,New Template,3,"zh-TW,id,th"
ruleEnginePage.email.tplEdit,ruleEnginePage.email,Edit Template,3,"zh-TW,id,th"
ruleEnginePage.email.tplCreate,ruleEnginePage.email,Create Template,3,"zh-TW,id,th"
ruleEnginePage.email.tfName,ruleEnginePage.email,Template Name*,3,"zh-TW,id,th"
ruleEnginePage.email.tfCat,ruleEnginePage.email,Category,3,"zh-TW,id,th"
ruleEnginePage.email.tfSubj,ruleEnginePage.email,Subject*,3,"zh-TW,id,th"
ruleEnginePage.email.tfBody,ruleEnginePage.email,Tf Body,3,"zh-TW,id,th"
ruleEnginePage.email.btnSave,ruleEnginePage.email,Save,3,"zh-TW,id,th"
ruleEnginePage.email.btnTplSave,ruleEnginePage.email,Btn Tpl Save,3,"zh-TW,id,th"
ruleEnginePage.email.btnEditSave,ruleEnginePage.email,Btn Edit Save,3,"zh-TW,id,th"
ruleEnginePage.email.abTitle,ruleEnginePage.email,A/B Test Results,3,"zh-TW,id,th"
ruleEnginePage.email.abDesc,ruleEnginePage.email,Ab Desc,3,"zh-TW,id,th"
ruleEnginePage.email.abNew,ruleEnginePage.email,Ab New,3,"zh-TW,id,th"
ruleEnginePage.email.abCancel,ruleEnginePage.email,Cancel,3,"zh-TW,id,th"
ruleEnginePage.email.setSmtp,ruleEnginePage.email,Set Smtp,3,"zh-TW,id,th"
ruleEnginePage.kakao.title,ruleEnginePage.kakao,Email Marketing,3,"zh-TW,id,th"
ruleEnginePage.kakao.tabTpl,ruleEnginePage.kakao,Template Management,3,"zh-TW,id,th"
ruleEnginePage.kakao.tabSet,ruleEnginePage.kakao,Tab Set,3,"zh-TW,id,th"
ruleEnginePage.kakao.setTit,ruleEnginePage.kakao,Set Tit,3,"zh-TW,id,th"
ruleEnginePage.kakao.setMode,ruleEnginePage.kakao,Send Mode,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnMock,ruleEnginePage.kakao,Btn Mock,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnLive,ruleEnginePage.kakao,Btn Live,3,"zh-TW,id,th"
ruleEnginePage.kakao.warnLive,ruleEnginePage.kakao,Warn Live,3,"zh-TW,id,th"
ruleEnginePage.kakao.warnMock,ruleEnginePage.kakao,Warn Mock,3,"zh-TW,id,th"
ruleEnginePage.kakao.fName,ruleEnginePage.kakao,Campaign Name*,3,"zh-TW,id,th"
ruleEnginePage.kakao.pName,ruleEnginePage.kakao,P Name,3,"zh-TW,id,th"
ruleEnginePage.kakao.fId,ruleEnginePage.kakao,F Id,3,"zh-TW,id,th"
ruleEnginePage.kakao.pId,ruleEnginePage.kakao,@handle,3,"zh-TW,id,th"
ruleEnginePage.kakao.fSender,ruleEnginePage.kakao,Sender Key (Profile Key),3,"zh-TW,id,th"
ruleEnginePage.kakao.pSender,ruleEnginePage.kakao,P Sender,3,"zh-TW,id,th"
ruleEnginePage.kakao.fApi,ruleEnginePage.kakao,F Api,3,"zh-TW,id,th"
ruleEnginePage.kakao.pApi,ruleEnginePage.kakao,P Api,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgSaveDone,ruleEnginePage.kakao,Msg Save Done,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgSaveFail,ruleEnginePage.kakao,Msg Save Fail,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnSave,ruleEnginePage.kakao,Btn Save,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnSaving,ruleEnginePage.kakao,Saving...,3,"zh-TW,id,th"
ruleEnginePage.kakao.tplRegTit,ruleEnginePage.kakao,Tpl Reg Tit,3,"zh-TW,id,th"
ruleEnginePage.kakao.fTplCode,ruleEnginePage.kakao,F Tpl Code,3,"zh-TW,id,th"
ruleEnginePage.kakao.pTplCode,ruleEnginePage.kakao,P Tpl Code,3,"zh-TW,id,th"
ruleEnginePage.kakao.fTplName,ruleEnginePage.kakao,Template Name*,3,"zh-TW,id,th"
ruleEnginePage.kakao.pTplName,ruleEnginePage.kakao,P Tpl Name,3,"zh-TW,id,th"
ruleEnginePage.kakao.fMsgType,ruleEnginePage.kakao,F Msg Type,3,"zh-TW,id,th"
ruleEnginePage.kakao.optAt,ruleEnginePage.kakao,Alimtalk (AT),3,"zh-TW,id,th"
ruleEnginePage.kakao.optFt,ruleEnginePage.kakao,Friendtalk (FT),3,"zh-TW,id,th"
ruleEnginePage.kakao.fContent,ruleEnginePage.kakao,F Content,3,"zh-TW,id,th"
ruleEnginePage.kakao.pContent,ruleEnginePage.kakao,P Content,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgTplReq,ruleEnginePage.kakao,Msg Tpl Req,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnTplSave,ruleEnginePage.kakao,Btn Tpl Save,3,"zh-TW,id,th"
ruleEnginePage.kakao.testTit,ruleEnginePage.kakao,Test Tit,3,"zh-TW,id,th"
ruleEnginePage.kakao.pPhone,ruleEnginePage.kakao,010-0000-0000,3,"zh-TW,id,th"
ruleEnginePage.kakao.pCustName,ruleEnginePage.kakao,P Cust Name,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgTestPhone,ruleEnginePage.kakao,Enter phone number,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgTestDone,ruleEnginePage.kakao,Sent Complete,3,"zh-TW,id,th"
ruleEnginePage.kakao.lblContent,ruleEnginePage.kakao,Lbl Content,3,"zh-TW,id,th"
ruleEnginePage.kakao.testBtn,ruleEnginePage.kakao,Test,3,"zh-TW,id,th"
ruleEnginePage.kakao.testBtnIng,ruleEnginePage.kakao,...,3,"zh-TW,id,th"
ruleEnginePage.kakao.testBtnDel,ruleEnginePage.kakao,Delete,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnDelConfirm,ruleEnginePage.kakao,Delete this?,3,"zh-TW,id,th"
ruleEnginePage.kakao.lblCode,ruleEnginePage.kakao,Lbl Code,3,"zh-TW,id,th"
ruleEnginePage.kakao.lblType,ruleEnginePage.kakao,Lbl Type,3,"zh-TW,id,th"
ruleEnginePage.kakao.emptyTpl,ruleEnginePage.kakao,No registered templates,3,"zh-TW,id,th"
ruleEnginePage.kakao.campNew,ruleEnginePage.kakao,Camp New,3,"zh-TW,id,th"
ruleEnginePage.kakao.fCampName,ruleEnginePage.kakao,F Camp Name,3,"zh-TW,id,th"
ruleEnginePage.kakao.fCampTpl,ruleEnginePage.kakao,F Camp Tpl,3,"zh-TW,id,th"
ruleEnginePage.kakao.optSel,ruleEnginePage.kakao,Opt Sel,3,"zh-TW,id,th"
ruleEnginePage.kakao.fTarget,ruleEnginePage.kakao,Segment,3,"zh-TW,id,th"
ruleEnginePage.kakao.optAll,ruleEnginePage.kakao,All,3,"zh-TW,id,th"
ruleEnginePage.kakao.unitCust,ruleEnginePage.kakao,people,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgCampDone,ruleEnginePage.kakao,Campaign created!,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnCampCreate,ruleEnginePage.kakao,Create Campaign,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgSendSucc,ruleEnginePage.kakao,Msg Send Succ,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgSendMock,ruleEnginePage.kakao,Msg Send Mock,3,"zh-TW,id,th"
ruleEnginePage.kakao.msgSendFail2,ruleEnginePage.kakao,Failed: ,3,"zh-TW,id,th"
ruleEnginePage.kakao.campStat,ruleEnginePage.kakao,Camp Stat,3,"zh-TW,id,th"
ruleEnginePage.kakao.colName,ruleEnginePage.kakao,Campaign name,3,"zh-TW,id,th"
ruleEnginePage.kakao.colTpl,ruleEnginePage.kakao,Template,3,"zh-TW,id,th"
ruleEnginePage.kakao.colTarget,ruleEnginePage.kakao,Target,3,"zh-TW,id,th"
ruleEnginePage.kakao.colSendCnt,ruleEnginePage.kakao,Col Send Cnt,3,"zh-TW,id,th"
ruleEnginePage.kakao.colSucc,ruleEnginePage.kakao,Success,3,"zh-TW,id,th"
ruleEnginePage.kakao.colFail,ruleEnginePage.kakao,Failure,3,"zh-TW,id,th"
ruleEnginePage.kakao.colStat,ruleEnginePage.kakao,Status,3,"zh-TW,id,th"
ruleEnginePage.kakao.valAll,ruleEnginePage.kakao,All,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnSend,ruleEnginePage.kakao,Send,3,"zh-TW,id,th"
ruleEnginePage.kakao.btnSending,ruleEnginePage.kakao,Sending...,3,"zh-TW,id,th"
ruleEnginePage.kakao.errGeneral,ruleEnginePage.kakao,An error occurred,3,"zh-TW,id,th"
ruleEnginePage.kakao.guideSetDesc,ruleEnginePage.kakao,API,3,"zh-TW,id,th"
operations.acctPerf.team,operations.acctPerf,Team / Account,3,"zh-TW,id,th"
pages.marketingIntel.kakao.colName,pages.marketingIntel,Campaign name,3,"zh-TW,id,th"
pages.marketingIntel.kakao.guideTabsTitle,pages.marketingIntel,Guide Tabs Title,3,"zh-TW,id,th"
pages.marketingIntel.kakao.pId,pages.marketingIntel,@handle,3,"zh-TW,id,th"
pages.marketingIntel.kakao.pPhone,pages.marketingIntel,010-0000-0000,3,"zh-TW,id,th"
pages.marketingIntel.kakao.testBtnIng,pages.marketingIntel,...,3,"zh-TW,id,th"
admin.planLabels.growth,admin.planLabels,Growth,4,"zh-TW,id,th,vi"
admin.planLabels.pro,admin.planLabels,Pro,4,"zh-TW,id,th,vi"
admin.planLabels.enterprise,admin.planLabels,Enterprise,4,"zh-TW,id,th,vi"
admin.menuCategories.commerce,admin.menuCategories,Commerce & Logistics,4,"zh-TW,id,th,vi"
admin.menuCategories.analytics,admin.menuCategories,Insights & Reports,4,"zh-TW,id,th,vi"
admin.menuCategories.finance,admin.menuCategories,Finance & Settlements,4,"zh-TW,id,th,vi"
admin.menuCategories.automation,admin.menuCategories,Automation System,4,"zh-TW,id,th,vi"
admin.menuCategories.data,admin.menuCategories,Data & Integrations,4,"zh-TW,id,th,vi"
admin.menuCategories.crm,admin.menuCategories,CRM & Channels,4,"zh-TW,id,th,vi"
attribution.shapley,attribution.shapley,Shapley Value,4,"zh-TW,id,th,vi"
tabs.analytics,tabs.analytics,Insights & Reports,4,"zh-TW,id,th,vi"
tabs.automation,tabs.automation,Automation System,4,"zh-TW,id,th,vi"
tabs.api,tabs.api,API,4,"zh-TW,id,th,vi"
tabs.finance,tabs.finance,Finance & Settlements,4,"zh-TW,id,th,vi"
reports.pdf,reports.pdf,PDF,4,"zh-TW,id,th,vi"
reports.excel,reports.excel,Excel,4,"zh-TW,id,th,vi"
reports.csv,reports.csv,CSV,4,"zh-TW,id,th,vi"
connectors.title,connectors.title,Connectors,4,"zh-TW,id,th,vi"
pages.marketingIntel.influencer.ds.badgeTotalFields,pages.marketingIntel,Total Fields,3,"de,id,th"
pages.marketingIntel.influencer.ds.badgeMetrics,pages.marketingIntel,Metrics,3,"de,id,th"
pages.marketingIntel.influencer.ds.badgeAlertRules,pages.marketingIntel,Alert Rules,3,"de,id,th"
pages.marketingIntel.influencer.ds.badgePlatforms,pages.marketingIntel,Platforms,3,"de,id,th"
pages.marketingIntel.influencer.ds.tabSchemaDesc,pages.marketingIntel,Field definitions by domain,3,"de,id,th"
pages.marketingIntel.influencer.ds.tabPipeline,pages.marketingIntel,Pipeline,3,"de,id,th"
pages.marketingIntel.influencer.ds.tabMetricsDesc,pages.marketingIntel,Metrics catalog,3,"de,id,th"
pages.marketingIntel.influencer.ds.tabAlertsDesc,pages.marketingIntel,Threshold alert rules,3,"de,id,th"
pages.marketingIntel.influencer.ds.tabGuideDesc,pages.marketingIntel,Usage guide,3,"de,id,th"
pages.marketingIntel.influencer.ds.ugcInfluencer,pages.marketingIntel,UGC/Influencer,3,"de,id,th"
pages.marketingIntel.influencer.ds.secCampaignHierarchy,pages.marketingIntel,Campaign Hierarchy,3,"de,id,th"
pages.marketingIntel.influencer.ds.secAudienceTarget,pages.marketingIntel,Audience Targeting,3,"de,id,th"
pages.marketingIntel.influencer.ds.secPerfMetrics,pages.marketingIntel,Performance Metrics,3,"de,id,th"
pages.marketingIntel.influencer.ds.secOrder,pages.marketingIntel,Order Info,3,"de,id,th"
pages.marketingIntel.influencer.ds.secSettlement,pages.marketingIntel,Settlement Info,3,"de,id,th"
pages.marketingIntel.influencer.ds.secReturnClaim,pages.marketingIntel,Returns/Claims,3,"de,id,th"
pages.marketingIntel.influencer.ds.secCreatorIdentity,pages.marketingIntel,Creator Identity,3,"de,id,th"
pages.marketingIntel.influencer.ds.secContract,pages.marketingIntel,Contract Info,3,"de,id,th"
pages.marketingIntel.influencer.ds.secContentPerf,pages.marketingIntel,Content Performance,3,"de,id,th"
pages.marketingIntel.influencer.ds.thField,pages.marketingIntel,Field,3,"de,id,th"
pages.marketingIntel.influencer.ds.thType,pages.marketingIntel,Type,3,"de,id,th"
pages.marketingIntel.influencer.ds.thRequired,pages.marketingIntel,Required,3,"de,id,th"
pages.marketingIntel.influencer.ds.thDesc,pages.marketingIntel,Description,3,"de,id,th"
pages.marketingIntel.influencer.ds.thExample,pages.marketingIntel,Example,3,"de,id,th"
pages.marketingIntel.influencer.ds.thTags,pages.marketingIntel,Tags,3,"de,id,th"
pages.marketingIntel.influencer.ds.fields,pages.marketingIntel,fields,3,"de,id,th"
pages.marketingIntel.influencer.ds.platforms,pages.marketingIntel,Platforms,3,"de,id,th"
pages.marketingIntel.influencer.ds.fEventId,pages.marketingIntel,Event unique ID,3,"de,id,th"
pages.marketingIntel.influencer.ds.fPlatform,pages.marketingIntel,Platform identifier,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAccountId,pages.marketingIntel,Ad account ID,3,"de,id,th"
pages.marketingIntel.influencer.ds.fCampaignId,pages.marketingIntel,Campaign ID,3,"de,id,th"
pages.marketingIntel.influencer.ds.fCampaignName,pages.marketingIntel,Campaign name,3,"de,id,th"
pages.marketingIntel.influencer.ds.fCampaignObj,pages.marketingIntel,Campaign objective,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAdsetId,pages.marketingIntel,Ad set ID,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAdsetName,pages.marketingIntel,Ad set name,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAdId,pages.marketingIntel,Ad ID,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAdName,pages.marketingIntel,Ad name,3,"de,id,th"
pages.marketingIntel.influencer.ds.fCreativeType,pages.marketingIntel,Creative type,3,"de,id,th"
pages.marketingIntel.influencer.ds.fKeywordId,pages.marketingIntel,Keyword ID,3,"de,id,th"
pages.marketingIntel.influencer.ds.fKeywordText,pages.marketingIntel,Keyword text,3,"de,id,th"
pages.marketingIntel.influencer.ds.fMatchType,pages.marketingIntel,Match type,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAudienceId,pages.marketingIntel,Audience ID,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAudienceType,pages.marketingIntel,Audience type,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAgeMin,pages.marketingIntel,Min age,3,"de,id,th"
pages.marketingIntel.influencer.ds.fAgeMax,pages.marketingIntel,Max age,3,"de,id,th"
pages.marketingIntel.influencer.ds.fGender,pages.marketingIntel,Gender,3,"de,id,th"
pages.marketingIntel.influencer.ds.fGeoCountry,pages.marketingIntel,Country,3,"de,id,th"
